customer_id,credit_score,debt_to_income_ratio,late_payments,loan_default,risk_category
C06347,740,0.67,3,0,Medium Risk
C06348,711,0.43,5,0,Medium Risk
C06349,655,0.57,1,0,Medium Risk
C06350,570,0.51,3,1,High Risk
C06351,741,0.36,3,0,Medium Risk
C06352,549,0.67,0,0,High Risk
C06353,731,0.54,4,0,Medium Risk
C06354,534,0.24,5,0,High Risk
C06355,708,0.7,2,0,Medium Risk
C06356,805,0.7,3,0,Low Risk
C06357,722,0.27,2,0,Medium Risk
C06358,789,0.69,2,0,Low Risk
C06359,822,0.47,1,0,Low Risk
C06360,693,0.21,2,0,Medium Risk
C06361,850,0.69,0,0,Low Risk
C06362,664,0.16,3,0,Medium Risk
C06363,601,0.48,2,0,Medium Risk
C06364,601,0.6,2,0,Medium Risk
C06365,775,0.6,4,0,Low Risk
C06366,668,0.1,1,0,Medium Risk
C06367,650,0.36,1,0,Medium Risk
C06368,756,0.15,1,1,Low Risk
C06369,549,0.26,1,0,High Risk
C06370,850,0.66,2,0,Low Risk
C06371,584,0.63,2,1,High Risk
C06372,745,0.5,5,0,Medium Risk
C06373,738,0.64,1,0,Medium Risk
C06374,677,0.29,2,1,Medium Risk
C06375,789,0.6,4,0,Low Risk
C06376,764,0.51,1,0,Low Risk
C06377,680,0.54,1,0,Medium Risk
C06378,746,0.15,0,0,Medium Risk
C06379,491,0.31,3,1,High Risk
C06380,653,0.13,2,0,Medium Risk
C06381,739,0.19,1,0,Medium Risk
C06382,630,0.26,1,0,Medium Risk
C06383,682,0.45,1,0,Medium Risk
C06384,673,0.56,4,0,Medium Risk
C06385,536,0.17,1,0,High Risk
C06386,771,0.13,1,0,Low Risk
C06387,701,0.63,3,0,Medium Risk
C06388,583,0.18,2,0,High Risk
C06389,850,0.37,1,0,Low Risk
C06390,707,0.17,4,0,Medium Risk
C06391,711,0.42,2,0,Medium Risk
C06392,681,0.16,3,0,Medium Risk
C06393,850,0.56,1,0,Low Risk
C06394,773,0.15,2,0,Low Risk
C06395,626,0.36,2,0,Medium Risk
C06396,503,0.35,3,0,High Risk
C06397,751,0.65,4,0,Low Risk
C06398,678,0.36,2,0,Medium Risk
C06399,657,0.14,0,0,Medium Risk
C06400,676,0.43,4,0,Medium Risk
C06401,527,0.53,0,0,High Risk
C06402,702,0.3,2,0,Medium Risk
C06403,667,0.47,0,0,Medium Risk
C06404,649,0.17,1,0,Medium Risk
C06405,695,0.36,2,0,Medium Risk
C06406,830,0.2,3,0,Low Risk
C06407,659,0.26,3,0,Medium Risk
C06408,802,0.48,2,0,Low Risk
C06409,704,0.55,4,0,Medium Risk
C06410,810,0.29,2,0,Low Risk
C06411,684,0.69,1,0,Medium Risk
C06412,611,0.27,1,0,Medium Risk
C06413,850,0.19,1,0,Low Risk
C06414,781,0.62,2,0,Low Risk
C06415,818,0.49,0,0,Low Risk
C06416,744,0.51,2,0,Medium Risk
C06417,695,0.58,2,0,Medium Risk
C06418,779,0.7,4,0,Low Risk
C06419,742,0.27,3,0,Medium Risk
C06420,642,0.43,1,0,Medium Risk
C06421,732,0.52,0,0,Medium Risk
C06422,659,0.19,1,0,Medium Risk
C06423,574,0.28,2,0,High Risk
C06424,684,0.28,1,0,Medium Risk
C06425,635,0.3,1,0,Medium Risk
C06426,850,0.53,4,0,Low Risk
C06427,595,0.46,2,0,High Risk
C06428,650,0.53,0,0,Medium Risk
C06429,638,0.41,2,0,Medium Risk
C06430,760,0.67,2,0,Low Risk
C06431,712,0.41,2,0,Medium Risk
C06432,850,0.46,0,0,Low Risk
C06433,825,0.28,1,0,Low Risk
C06434,699,0.14,2,0,Medium Risk
C06435,592,0.59,3,0,High Risk
C06436,723,0.61,4,0,Medium Risk
C06437,711,0.61,3,0,Medium Risk
C06438,555,0.58,2,0,High Risk
C06439,671,0.26,4,0,Medium Risk
C06440,708,0.44,3,0,Medium Risk
C06441,693,0.59,1,0,Medium Risk
C06442,601,0.48,2,0,Medium Risk
C06443,688,0.68,1,1,Medium Risk
C06444,679,0.51,5,0,Medium Risk
C06445,733,0.44,0,0,Medium Risk
C06446,608,0.7,2,0,Medium Risk
C06447,795,0.42,1,0,Low Risk
C06448,734,0.68,2,0,Medium Risk
C06449,570,0.11,1,0,High Risk
C06450,714,0.43,2,0,Medium Risk
C06451,693,0.27,2,0,Medium Risk
C06452,682,0.34,1,0,Medium Risk
C06453,557,0.15,3,0,High Risk
C06454,661,0.26,2,0,Medium Risk
C06455,632,0.44,5,0,Medium Risk
C06456,649,0.53,1,0,Medium Risk
C06457,771,0.65,2,0,Low Risk
C06458,629,0.24,3,0,Medium Risk
C06459,850,0.58,3,0,Low Risk
C06460,850,0.11,1,0,Low Risk
C06461,722,0.64,1,0,Medium Risk
C06462,574,0.46,1,0,High Risk
C06463,574,0.61,2,0,High Risk
C06464,732,0.25,0,0,Medium Risk
C06465,669,0.32,2,0,Medium Risk
C06466,624,0.16,1,0,Medium Risk
C06467,691,0.15,3,0,Medium Risk
C06468,573,0.6,5,0,High Risk
C06469,850,0.28,6,0,Low Risk
C06470,741,0.31,1,0,Medium Risk
C06471,837,0.42,2,0,Low Risk
C06472,776,0.5,1,0,Low Risk
C06473,758,0.13,3,0,Low Risk
C06474,609,0.44,5,1,Medium Risk
C06475,453,0.47,3,0,High Risk
C06476,783,0.61,1,0,Low Risk
C06477,691,0.19,1,0,Medium Risk
C06478,850,0.37,1,0,Low Risk
C06479,651,0.38,2,0,Medium Risk
C06480,692,0.61,2,0,Medium Risk
C06481,659,0.32,2,0,Medium Risk
C06482,810,0.15,2,0,Low Risk
C06483,472,0.46,2,0,High Risk
C06484,725,0.5,1,1,Medium Risk
C06485,631,0.45,4,0,Medium Risk
C06486,696,0.39,5,0,Medium Risk
C06487,830,0.23,0,0,Low Risk
C06488,593,0.42,3,0,High Risk
C06489,591,0.12,2,0,High Risk
C06490,850,0.44,4,0,Low Risk
C06491,658,0.39,2,0,Medium Risk
C06492,642,0.67,2,0,Medium Risk
C06493,643,0.29,2,0,Medium Risk
C06494,542,0.11,1,0,High Risk
C06495,830,0.56,1,0,Low Risk
C06496,819,0.2,2,0,Low Risk
C06497,534,0.43,2,0,High Risk
C06498,659,0.23,0,0,Medium Risk
C06499,548,0.42,4,0,High Risk
C06500,762,0.45,2,0,Low Risk
C06501,744,0.5,3,0,Medium Risk
C06502,600,0.32,0,0,Medium Risk
C06503,650,0.14,3,0,Medium Risk
C06504,811,0.46,2,0,Low Risk
C06505,677,0.62,1,0,Medium Risk
C06506,634,0.42,0,0,Medium Risk
C06507,777,0.25,2,0,Low Risk
C06508,697,0.35,2,0,Medium Risk
C06509,805,0.42,2,0,Low Risk
C06510,776,0.15,0,0,Low Risk
C06511,748,0.44,2,0,Medium Risk
C06512,610,0.17,1,0,Medium Risk
C06513,810,0.21,2,0,Low Risk
C06514,690,0.34,5,0,Medium Risk
C06515,697,0.58,2,0,Medium Risk
C06516,554,0.59,1,0,High Risk
C06517,629,0.27,2,0,Medium Risk
C06518,607,0.42,3,0,Medium Risk
C06519,736,0.16,2,0,Medium Risk
C06520,771,0.7,1,0,Low Risk
C06521,665,0.49,2,0,Medium Risk
C06522,703,0.23,1,0,Medium Risk
C06523,684,0.64,1,0,Medium Risk
C06524,848,0.31,3,0,Low Risk
C06525,480,0.27,1,0,High Risk
C06526,592,0.28,0,0,High Risk
C06527,663,0.39,1,0,Medium Risk
C06528,718,0.12,3,0,Medium Risk
C06529,645,0.49,2,0,Medium Risk
C06530,543,0.67,1,1,High Risk
C06531,749,0.59,3,0,Medium Risk
C06532,842,0.59,1,0,Low Risk
C06533,548,0.56,1,0,High Risk
C06534,725,0.31,2,0,Medium Risk
C06535,791,0.21,4,0,Low Risk
C06536,731,0.29,4,0,Medium Risk
C06537,785,0.2,4,0,Low Risk
C06538,656,0.61,2,0,Medium Risk
C06539,610,0.35,3,0,Medium Risk
C06540,807,0.59,3,0,Low Risk
C06541,723,0.27,2,0,Medium Risk
C06542,707,0.19,0,0,Medium Risk
C06543,711,0.62,2,0,Medium Risk
C06544,559,0.58,2,0,High Risk
C06545,631,0.43,2,0,Medium Risk
C06546,706,0.17,1,0,Medium Risk
C06547,845,0.3,3,0,Low Risk
C06548,593,0.13,0,0,High Risk
C06549,624,0.64,0,0,Medium Risk
C06550,742,0.24,3,0,Medium Risk
C06551,473,0.41,1,1,High Risk
C06552,672,0.67,1,0,Medium Risk
C06553,579,0.47,5,1,High Risk
C06554,850,0.47,2,1,Low Risk
C06555,761,0.6,0,0,Low Risk
C06556,606,0.52,4,0,Medium Risk
C06557,697,0.39,2,0,Medium Risk
C06558,602,0.17,1,0,Medium Risk
C06559,596,0.4,1,0,High Risk
C06560,574,0.21,1,1,High Risk
C06561,626,0.4,4,0,Medium Risk
C06562,725,0.11,1,0,Medium Risk
C06563,797,0.31,1,0,Low Risk
C06564,593,0.13,1,0,High Risk
C06565,605,0.19,2,0,Medium Risk
C06566,850,0.52,2,0,Low Risk
C06567,702,0.69,0,0,Medium Risk
C06568,662,0.44,2,0,Medium Risk
C06569,615,0.2,0,0,Medium Risk
C06570,630,0.33,1,0,Medium Risk
C06571,694,0.24,2,0,Medium Risk
C06572,793,0.13,1,0,Low Risk
C06573,589,0.65,3,0,High Risk
C06574,668,0.43,4,0,Medium Risk
C06575,850,0.19,2,0,Low Risk
C06576,551,0.55,1,1,High Risk
C06577,803,0.2,1,0,Low Risk
C06578,850,0.22,0,0,Low Risk
C06579,693,0.46,1,0,Medium Risk
C06580,808,0.36,1,0,Low Risk
C06581,517,0.64,0,0,High Risk
C06582,665,0.46,1,0,Medium Risk
C06583,787,0.21,2,0,Low Risk
C06584,560,0.38,2,0,High Risk
C06585,807,0.54,2,0,Low Risk
C06586,850,0.46,1,0,Low Risk
C06587,624,0.29,0,0,Medium Risk
C06588,756,0.33,4,0,Low Risk
C06589,776,0.5,2,0,Low Risk
C06590,834,0.41,4,0,Low Risk
C06591,587,0.14,3,0,High Risk
C06592,631,0.43,1,0,Medium Risk
C06593,748,0.37,3,0,Medium Risk
C06594,698,0.59,2,0,Medium Risk
C06595,850,0.17,2,0,Low Risk
C06596,662,0.1,2,0,Medium Risk
C06597,651,0.59,3,0,Medium Risk
C06598,723,0.23,2,0,Medium Risk
C06599,721,0.12,0,0,Medium Risk
C06600,679,0.23,2,1,Medium Risk
C06601,607,0.63,4,0,Medium Risk
C06602,702,0.2,2,0,Medium Risk
C06603,731,0.29,1,0,Medium Risk
C06604,613,0.47,0,1,Medium Risk
C06605,587,0.21,1,0,High Risk
C06606,723,0.49,2,1,Medium Risk
C06607,850,0.52,1,0,Low Risk
C06608,803,0.24,0,0,Low Risk
C06609,673,0.16,1,0,Medium Risk
C06610,671,0.34,4,1,Medium Risk
C06611,705,0.52,2,0,Medium Risk
C06612,637,0.59,0,0,Medium Risk
C06613,727,0.12,1,0,Medium Risk
C06614,558,0.42,2,0,High Risk
C06615,650,0.25,2,0,Medium Risk
C06616,813,0.35,2,0,Low Risk
C06617,755,0.42,2,0,Low Risk
C06618,753,0.54,3,0,Low Risk
C06619,792,0.12,1,0,Low Risk
C06620,661,0.2,3,0,Medium Risk
C06621,565,0.47,0,0,High Risk
C06622,709,0.36,1,0,Medium Risk
C06623,733,0.23,3,0,Medium Risk
C06624,847,0.14,3,0,Low Risk
C06625,628,0.65,2,0,Medium Risk
C06626,667,0.32,2,0,Medium Risk
C06627,797,0.35,2,0,Low Risk
C06628,771,0.13,1,0,Low Risk
C06629,558,0.54,1,1,High Risk
C06630,795,0.7,1,0,Low Risk
C06631,847,0.69,1,0,Low Risk
C06632,645,0.29,1,1,Medium Risk
C06633,795,0.68,0,0,Low Risk
C06634,751,0.34,1,0,Low Risk
C06635,614,0.33,3,0,Medium Risk
C06636,574,0.6,2,1,High Risk
C06637,727,0.58,1,0,Medium Risk
C06638,791,0.38,2,0,Low Risk
C06639,659,0.37,2,0,Medium Risk
C06640,585,0.68,1,0,High Risk
C06641,496,0.35,3,0,High Risk
C06642,702,0.62,1,0,Medium Risk
C06643,623,0.55,3,0,Medium Risk
C06644,616,0.16,2,0,Medium Risk
C06645,844,0.2,5,0,Low Risk
C06646,759,0.12,2,0,Low Risk
C06647,752,0.12,3,0,Low Risk
C06648,685,0.46,1,1,Medium Risk
C06649,738,0.15,3,0,Medium Risk
C06650,718,0.18,0,0,Medium Risk
C06651,659,0.25,4,0,Medium Risk
C06652,688,0.43,3,0,Medium Risk
C06653,800,0.24,4,0,Low Risk
C06654,722,0.34,3,0,Medium Risk
C06655,850,0.31,2,0,Low Risk
C06656,806,0.34,2,0,Low Risk
C06657,684,0.66,2,0,Medium Risk
C06658,709,0.68,2,0,Medium Risk
C06659,692,0.14,2,0,Medium Risk
C06660,817,0.17,4,0,Low Risk
C06661,585,0.13,4,0,High Risk
C06662,679,0.33,1,0,Medium Risk
C06663,754,0.61,4,0,Low Risk
C06664,739,0.58,1,0,Medium Risk
C06665,825,0.31,1,0,Low Risk
C06666,654,0.55,2,0,Medium Risk
C06667,550,0.69,0,0,High Risk
C06668,736,0.22,4,0,Medium Risk
C06669,709,0.68,3,0,Medium Risk
C06670,732,0.56,2,0,Medium Risk
C06671,656,0.17,2,0,Medium Risk
C06672,747,0.58,0,0,Medium Risk
C06673,669,0.16,1,0,Medium Risk
C06674,752,0.12,1,0,Low Risk
C06675,678,0.56,0,0,Medium Risk
C06676,833,0.64,1,0,Low Risk
C06677,531,0.34,3,0,High Risk
C06678,531,0.11,6,1,High Risk
C06679,749,0.46,1,0,Medium Risk
C06680,558,0.24,3,0,High Risk
C06681,705,0.43,0,0,Medium Risk
C06682,646,0.29,2,0,Medium Risk
C06683,811,0.47,1,0,Low Risk
C06684,695,0.26,3,0,Medium Risk
C06685,643,0.19,4,0,Medium Risk
C06686,841,0.55,0,0,Low Risk
C06687,748,0.42,1,0,Medium Risk
C06688,589,0.29,3,0,High Risk
C06689,517,0.48,3,1,High Risk
C06690,809,0.27,1,0,Low Risk
C06691,720,0.32,0,0,Medium Risk
C06692,767,0.33,4,0,Low Risk
C06693,795,0.24,1,0,Low Risk
C06694,744,0.36,1,0,Medium Risk
C06695,717,0.59,2,0,Medium Risk
C06696,680,0.68,0,0,Medium Risk
C06697,729,0.23,2,0,Medium Risk
C06698,660,0.66,3,0,Medium Risk
C06699,810,0.27,2,0,Low Risk
C06700,753,0.38,2,0,Low Risk
C06701,823,0.16,1,0,Low Risk
C06702,720,0.46,1,0,Medium Risk
C06703,697,0.41,2,0,Medium Risk
C06704,682,0.51,0,0,Medium Risk
C06705,844,0.46,4,0,Low Risk
C06706,583,0.69,0,0,High Risk
C06707,524,0.56,1,0,High Risk
C06708,672,0.68,4,1,Medium Risk
C06709,680,0.42,3,0,Medium Risk
C06710,789,0.27,1,0,Low Risk
C06711,815,0.42,2,0,Low Risk
C06712,679,0.38,3,0,Medium Risk
C06713,653,0.36,2,0,Medium Risk
C06714,474,0.34,4,0,High Risk
C06715,850,0.59,3,0,Low Risk
C06716,746,0.54,3,0,Medium Risk
C06717,810,0.49,1,0,Low Risk
C06718,789,0.49,3,0,Low Risk
C06719,529,0.32,2,0,High Risk
C06720,646,0.36,1,0,Medium Risk
C06721,690,0.19,0,0,Medium Risk
C06722,675,0.45,5,0,Medium Risk
C06723,766,0.18,2,0,Low Risk
C06724,569,0.65,1,0,High Risk
C06725,652,0.35,1,0,Medium Risk
C06726,690,0.13,1,0,Medium Risk
C06727,605,0.1,0,0,Medium Risk
C06728,775,0.51,3,0,Low Risk
C06729,716,0.47,1,0,Medium Risk
C06730,799,0.56,2,0,Low Risk
C06731,850,0.55,5,0,Low Risk
C06732,674,0.1,4,0,Medium Risk
C06733,766,0.2,0,0,Low Risk
C06734,519,0.3,3,0,High Risk
C06735,558,0.14,2,0,High Risk
C06736,718,0.21,0,0,Medium Risk
C06737,662,0.45,1,0,Medium Risk
C06738,835,0.37,0,0,Low Risk
C06739,745,0.62,2,0,Medium Risk
C06740,561,0.23,1,0,High Risk
C06741,717,0.42,1,0,Medium Risk
C06742,649,0.62,1,0,Medium Risk
C06743,810,0.14,3,0,Low Risk
C06744,671,0.62,0,0,Medium Risk
C06745,660,0.31,2,0,Medium Risk
C06746,600,0.62,1,0,Medium Risk
C06747,586,0.51,2,0,High Risk
C06748,619,0.5,2,0,Medium Risk
C06749,777,0.13,3,0,Low Risk
C06750,843,0.66,1,0,Low Risk
C06751,836,0.36,1,0,Low Risk
C06752,732,0.17,0,0,Medium Risk
C06753,619,0.56,2,0,Medium Risk
C06754,579,0.62,4,0,High Risk
C06755,711,0.66,2,0,Medium Risk
C06756,599,0.4,3,0,High Risk
C06757,850,0.34,4,0,Low Risk
C06758,759,0.45,1,0,Low Risk
C06759,690,0.28,3,0,Medium Risk
C06760,711,0.34,3,1,Medium Risk
C06761,690,0.42,2,0,Medium Risk
C06762,788,0.59,0,0,Low Risk
C06763,720,0.61,2,0,Medium Risk
C06764,632,0.18,0,1,Medium Risk
C06765,721,0.18,0,0,Medium Risk
C06766,669,0.21,3,0,Medium Risk
C06767,654,0.46,1,0,Medium Risk
C06768,660,0.22,3,0,Medium Risk
C06769,675,0.47,1,1,Medium Risk
C06770,429,0.54,3,0,High Risk
C06771,740,0.62,2,0,Medium Risk
C06772,750,0.62,3,0,Low Risk
C06773,595,0.23,2,0,High Risk
C06774,549,0.29,1,0,High Risk
C06775,820,0.21,1,0,Low Risk
C06776,850,0.51,4,0,Low Risk
C06777,682,0.51,4,0,Medium Risk
C06778,791,0.1,1,0,Low Risk
C06779,676,0.2,0,0,Medium Risk
C06780,708,0.3,1,1,Medium Risk
C06781,653,0.22,3,1,Medium Risk
C06782,757,0.43,3,0,Low Risk
C06783,718,0.12,3,0,Medium Risk
C06784,816,0.6,1,0,Low Risk
C06785,660,0.38,1,0,Medium Risk
C06786,731,0.46,5,0,Medium Risk
C06787,762,0.45,0,0,Low Risk
C06788,731,0.37,2,1,Medium Risk
C06789,721,0.44,2,0,Medium Risk
C06790,821,0.15,1,0,Low Risk
C06791,597,0.33,2,0,High Risk
C06792,743,0.53,3,0,Medium Risk
C06793,626,0.32,3,0,Medium Risk
C06794,612,0.25,2,0,Medium Risk
C06795,656,0.44,1,0,Medium Risk
C06796,722,0.39,0,0,Medium Risk
C06797,733,0.42,2,0,Medium Risk
C06798,669,0.68,1,0,Medium Risk
C06799,763,0.19,2,0,Low Risk
C06800,770,0.47,2,0,Low Risk
C06801,850,0.12,0,0,Low Risk
C06802,653,0.49,2,0,Medium Risk
C06803,622,0.22,2,0,Medium Risk
C06804,700,0.58,1,0,Medium Risk
C06805,565,0.26,1,1,High Risk
C06806,850,0.34,1,0,Low Risk
C06807,661,0.41,5,1,Medium Risk
C06808,618,0.47,1,0,Medium Risk
C06809,696,0.28,3,0,Medium Risk
C06810,698,0.19,1,0,Medium Risk
C06811,711,0.48,3,1,Medium Risk
C06812,731,0.37,2,0,Medium Risk
C06813,603,0.13,3,0,Medium Risk
C06814,721,0.42,3,0,Medium Risk
C06815,664,0.38,1,0,Medium Risk
C06816,650,0.41,2,0,Medium Risk
C06817,772,0.16,2,0,Low Risk
C06818,546,0.38,2,0,High Risk
C06819,755,0.55,1,0,Low Risk
C06820,850,0.18,1,0,Low Risk
C06821,725,0.47,2,0,Medium Risk
C06822,850,0.21,3,0,Low Risk
C06823,756,0.29,4,0,Low Risk
C06824,664,0.32,1,0,Medium Risk
C06825,619,0.56,3,1,Medium Risk
C06826,679,0.24,1,0,Medium Risk
C06827,702,0.26,2,0,Medium Risk
C06828,664,0.62,1,0,Medium Risk
C06829,758,0.55,0,0,Low Risk
C06830,570,0.4,2,0,High Risk
C06831,591,0.29,0,0,High Risk
C06832,709,0.58,1,0,Medium Risk
C06833,632,0.44,2,0,Medium Risk
C06834,674,0.3,3,0,Medium Risk
C06835,576,0.29,2,0,High Risk
C06836,661,0.37,1,1,Medium Risk
C06837,664,0.67,2,0,Medium Risk
C06838,633,0.49,3,0,Medium Risk
C06839,725,0.51,3,0,Medium Risk
C06840,594,0.33,0,0,High Risk
C06841,818,0.69,0,0,Low Risk
C06842,715,0.34,2,1,Medium Risk
C06843,631,0.11,0,0,Medium Risk
C06844,418,0.58,2,0,High Risk
C06845,850,0.41,0,0,Low Risk
C06846,738,0.19,4,1,Medium Risk
C06847,788,0.11,1,0,Low Risk
C06848,748,0.7,2,0,Medium Risk
C06849,771,0.49,2,0,Low Risk
C06850,714,0.38,2,1,Medium Risk
C06851,724,0.3,1,0,Medium Risk
C06852,707,0.14,4,0,Medium Risk
C06853,765,0.49,3,0,Low Risk
C06854,769,0.32,1,1,Low Risk
C06855,725,0.69,1,0,Medium Risk
C06856,771,0.17,1,0,Low Risk
C06857,777,0.25,1,0,Low Risk
C06858,638,0.34,3,0,Medium Risk
C06859,635,0.58,1,0,Medium Risk
C06860,766,0.57,0,0,Low Risk
C06861,628,0.25,1,0,Medium Risk
C06862,729,0.32,0,1,Medium Risk
C06863,604,0.14,1,0,Medium Risk
C06864,669,0.33,2,0,Medium Risk
C06865,456,0.2,2,0,High Risk
C06866,636,0.65,4,0,Medium Risk
C06867,704,0.58,1,1,Medium Risk
C06868,621,0.2,2,0,Medium Risk
C06869,536,0.39,1,0,High Risk
C06870,619,0.67,4,0,Medium Risk
C06871,662,0.35,1,1,Medium Risk
C06872,735,0.37,2,0,Medium Risk
C06873,685,0.3,1,0,Medium Risk
C06874,605,0.4,2,0,Medium Risk
C06875,787,0.46,2,0,Low Risk
C06876,846,0.15,1,0,Low Risk
C06877,623,0.16,2,1,Medium Risk
C06878,850,0.56,1,0,Low Risk
C06879,666,0.69,5,0,Medium Risk
C06880,731,0.39,2,0,Medium Risk
C06881,807,0.62,4,0,Low Risk
C06882,802,0.62,1,0,Low Risk
C06883,661,0.32,2,0,Medium Risk
C06884,803,0.3,2,0,Low Risk
C06885,738,0.54,2,0,Medium Risk
C06886,677,0.65,1,0,Medium Risk
C06887,625,0.61,1,1,Medium Risk
C06888,672,0.29,2,0,Medium Risk
C06889,756,0.31,3,0,Low Risk
C06890,655,0.54,1,1,Medium Risk
C06891,714,0.29,2,1,Medium Risk
C06892,643,0.61,1,0,Medium Risk
C06893,771,0.41,4,0,Low Risk
C06894,612,0.28,1,0,Medium Risk
C06895,850,0.27,0,0,Low Risk
C06896,711,0.57,1,1,Medium Risk
C06897,630,0.17,1,0,Medium Risk
C06898,643,0.66,1,0,Medium Risk
C06899,598,0.35,0,0,High Risk
C06900,783,0.61,4,0,Low Risk
C06901,719,0.58,1,0,Medium Risk
C06902,719,0.57,6,1,Medium Risk
C06903,728,0.5,2,0,Medium Risk
C06904,625,0.4,0,0,Medium Risk
C06905,663,0.33,1,0,Medium Risk
C06906,524,0.45,1,0,High Risk
C06907,850,0.42,2,0,Low Risk
C06908,567,0.31,2,0,High Risk
C06909,636,0.4,1,0,Medium Risk
C06910,670,0.32,0,0,Medium Risk
C06911,711,0.49,1,0,Medium Risk
C06912,698,0.6,2,0,Medium Risk
C06913,732,0.57,1,0,Medium Risk
C06914,850,0.3,4,0,Low Risk
C06915,726,0.41,1,0,Medium Risk
C06916,592,0.11,1,0,High Risk
C06917,829,0.62,0,0,Low Risk
C06918,820,0.25,2,0,Low Risk
C06919,718,0.36,1,0,Medium Risk
C06920,742,0.19,4,0,Medium Risk
C06921,628,0.51,4,0,Medium Risk
C06922,783,0.43,3,0,Low Risk
C06923,613,0.32,2,0,Medium Risk
C06924,629,0.42,1,1,Medium Risk
C06925,754,0.2,4,0,Low Risk
C06926,780,0.57,0,0,Low Risk
C06927,608,0.26,2,0,Medium Risk
C06928,654,0.47,3,0,Medium Risk
C06929,658,0.64,5,0,Medium Risk
C06930,785,0.12,1,0,Low Risk
C06931,657,0.33,2,0,Medium Risk
C06932,661,0.18,1,0,Medium Risk
C06933,810,0.65,0,0,Low Risk
C06934,562,0.32,1,0,High Risk
C06935,634,0.23,1,0,Medium Risk
C06936,464,0.51,3,1,High Risk
C06937,485,0.43,1,0,High Risk
C06938,634,0.59,2,0,Medium Risk
C06939,533,0.55,3,1,High Risk
C06940,578,0.68,2,0,High Risk
C06941,504,0.15,2,0,High Risk
C06942,660,0.15,3,0,Medium Risk
C06943,750,0.64,2,0,Low Risk
C06944,684,0.67,2,0,Medium Risk
C06945,773,0.34,1,0,Low Risk
C06946,572,0.37,2,0,High Risk
C06947,847,0.32,0,0,Low Risk
C06948,681,0.57,1,0,Medium Risk
C06949,578,0.56,3,0,High Risk
C06950,680,0.23,2,0,Medium Risk
C06951,723,0.33,0,0,Medium Risk
C06952,761,0.23,0,0,Low Risk
C06953,804,0.13,2,0,Low Risk
C06954,698,0.13,1,0,Medium Risk
C06955,684,0.19,1,0,Medium Risk
C06956,721,0.12,3,0,Medium Risk
C06957,803,0.35,2,0,Low Risk
C06958,624,0.14,2,0,Medium Risk
C06959,613,0.61,2,0,Medium Risk
C06960,681,0.53,1,0,Medium Risk
C06961,790,0.57,1,0,Low Risk
C06962,642,0.47,0,0,Medium Risk
C06963,756,0.5,2,0,Low Risk
C06964,727,0.17,3,0,Medium Risk
C06965,651,0.13,1,1,Medium Risk
C06966,636,0.69,0,0,Medium Risk
C06967,721,0.32,1,0,Medium Risk
C06968,584,0.13,3,0,High Risk
C06969,811,0.2,0,0,Low Risk
C06970,826,0.62,1,0,Low Risk
C06971,675,0.22,1,0,Medium Risk
C06972,850,0.38,3,0,Low Risk
C06973,711,0.5,0,0,Medium Risk
C06974,644,0.68,0,0,Medium Risk
C06975,655,0.11,1,0,Medium Risk
C06976,672,0.39,5,0,Medium Risk
C06977,642,0.7,1,0,Medium Risk
C06978,615,0.17,1,0,Medium Risk
C06979,788,0.17,3,1,Low Risk
C06980,671,0.15,2,0,Medium Risk
C06981,520,0.4,5,0,High Risk
C06982,850,0.31,1,0,Low Risk
C06983,748,0.53,3,1,Medium Risk
C06984,521,0.44,1,0,High Risk
C06985,559,0.45,1,0,High Risk
C06986,540,0.41,4,0,High Risk
C06987,699,0.7,1,0,Medium Risk
C06988,730,0.42,2,0,Medium Risk
C06989,712,0.14,2,0,Medium Risk
C06990,645,0.29,0,0,Medium Risk
C06991,635,0.57,1,0,Medium Risk
C06992,704,0.48,2,0,Medium Risk
C06993,633,0.51,3,0,Medium Risk
C06994,693,0.65,2,0,Medium Risk
C06995,760,0.37,2,0,Low Risk
C06996,633,0.11,3,1,Medium Risk
C06997,814,0.69,2,0,Low Risk
C06998,567,0.37,1,0,High Risk
C06999,649,0.16,3,0,Medium Risk
C07000,690,0.43,5,0,Medium Risk
C07001,569,0.45,2,0,High Risk
C07002,704,0.44,1,0,Medium Risk
C07003,727,0.68,2,0,Medium Risk
C07004,575,0.29,4,1,High Risk
C07005,627,0.12,1,0,Medium Risk
C07006,629,0.65,2,0,Medium Risk
C07007,549,0.21,2,1,High Risk
C07008,711,0.55,1,0,Medium Risk
C07009,670,0.22,1,0,Medium Risk
C07010,607,0.6,2,0,Medium Risk
C07011,663,0.64,1,0,Medium Risk
C07012,687,0.16,0,0,Medium Risk
C07013,487,0.19,1,0,High Risk
C07014,684,0.66,1,0,Medium Risk
C07015,619,0.56,1,0,Medium Risk
C07016,533,0.12,4,0,High Risk
C07017,751,0.21,3,0,Low Risk
C07018,618,0.35,2,0,Medium Risk
C07019,839,0.62,3,0,Low Risk
C07020,694,0.19,1,1,Medium Risk
C07021,691,0.53,0,0,Medium Risk
C07022,737,0.15,2,0,Medium Risk
C07023,850,0.38,4,0,Low Risk
C07024,636,0.54,4,0,Medium Risk
C07025,797,0.14,4,0,Low Risk
C07026,655,0.22,0,1,Medium Risk
C07027,661,0.58,2,0,Medium Risk
C07028,679,0.2,0,0,Medium Risk
C07029,671,0.5,2,0,Medium Risk
